REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,FRNGCHPN3,1,2052,0.00408
REGION1,FRNGCHPN3,1,2053,0.00408
REGION1,FRNGCHPN3,1,2054,0.00408
REGION1,FRNGCHPN3,1,2055,0.00408
REGION1,FRNGCHPN3,1,2056,0.00408
REGION1,FRNGCHPN3,1,2057,0.00408
REGION1,FRNGCHPN3,1,2058,0.00408
REGION1,FRNGCHPN3,1,2059,0.00408
REGION1,FRNGCHPN3,1,2060,0.00408
REGION1,FRNGCSPN2,1,2015,0.00408
REGION1,FRNGCSPN2,1,2016,0.00408
REGION1,FRNGCSPN2,1,2017,0.00408
REGION1,FRNGCSPN2,1,2018,0.00408
REGION1,FRNGCSPN2,1,2019,0.00408
REGION1,FRNGCSPN2,1,2020,0.00408
REGION1,FRNGCSPN2,1,2021,0.00408
REGION1,FRNGCSPN2,1,2022,0.00408
REGION1,FRNGCSPN2,1,2023,0.00408
REGION1,FRNGCSPN2,1,2024,0.00408
REGION1,FRNGCSPN2,1,2025,0.00408
REGION1,FRNGCSPN2,1,2026,0.00408
REGION1,FRNGCSPN2,1,2027,0.00408
REGION1,FRNGCSPN2,1,2028,0.00408
REGION1,FRNGCSPN2,1,2029,0.00408
REGION1,FRNGCSPN2,1,2030,0.00408
REGION1,FRNGCSPN2,1,2031,0.00408
REGION1,FRNGCSPN2,1,2032,0.00408
REGION1,FRNGCSPN2,1,2033,0.00408
REGION1,FRNGCSPN2,1,2034,0.00408
REGION1,FRNGCSPN2,1,2035,0.00408
REGION1,FRNGCSPN2,1,2036,0.00408
REGION1,FRNGCSPN2,1,2037,0.00408
REGION1,FRNGCSPN2,1,2038,0.00408
REGION1,FRNGCSPN2,1,2039,0.00408
REGION1,FRNGCSPN2,1,2040,0.00408
REGION1,FRNGCSPN2,1,2041,0.00408
REGION1,FRNGCSPN2,1,2042,0.00408
REGION1,FRNGCSPN2,1,2043,0.00408
REGION1,FRNGCSPN2,1,2044,0.00408
REGION1,FRNGCSPN2,1,2045,0.00408
REGION1,FRNGCSPN2,1,2046,0.00408
REGION1,FRNGCSPN2,1,2047,0.00408
REGION1,FRNGCSPN2,1,2048,0.00408
REGION1,FRNGCSPN2,1,2049,0.00408
REGION1,FRNGCSPN2,1,2050,0.00408
REGION1,FRNGCSPN2,1,2051,0.00408
REGION1,FRNGCSPN2,1,2052,0.00408
REGION1,FRNGCSPN2,1,2053,0.00408
REGION1,FRNGCSPN2,1,2054,0.00408
REGION1,FRNGCSPN2,1,2055,0.00408
REGION1,FRNGCSPN2,1,2056,0.00408
REGION1,FRNGCSPN2,1,2057,0.00408
REGION1,FRNGCSPN2,1,2058,0.00408
REGION1,FRNGCSPN2,1,2059,0.00408
REGION1,FRNGCSPN2,1,2060,0.00408
REGION1,FRNGFCFH1,1,2015,0.1224
REGION1,FRNGFCFH1,1,2016,0.11118
REGION1,FRNGFCFH1,1,2017,0.09996
REGION1,FRNGFCFH1,1,2018,0.08874
REGION1,FRNGFCFH1,1,2019,0.07752
REGION1,FRNGFCFH1,1,2020,0.0663
REGION1,FRNGFCFH1,1,2021,0.06222
REGION1,FRNGFCFH1,1,2022,0.05814
REGION1,FRNGFCFH1,1,2023,0.05406
REGION1,FRNGFCFH1,1,2024,0.04998
REGION1,FRNGFCFH1,1,2025,0.0459
REGION1,FRNGFCFH1,1,2026,0.04182
REGION1,FRNGFCFH1,1,2027,0.03774
REGION1,FRNGFCFH1,1,2028,0.03366
REGION1,FRNGFCFH1,1,2029,0.02958
REGION1,FRNGFCFH1,1,2030,0.0255
REGION1,FRNGFCFH1,1,2031,0.02397
REGION1,FRNGFCFH1,1,2032,0.02244
REGION1,FRNGFCFH1,1,2033,0.02091
REGION1,FRNGFCFH1,1,2034,0.01938
REGION1,FRNGFCFH1,1,2035,0.01785
REGION1,FRNGFCFH1,1,2036,0.01632
REGION1,FRNGFCFH1,1,2037,0.01479
REGION1,FRNGFCFH1,1,2038,0.01326
REGION1,FRNGFCFH1,1,2039,0.01173
REGION1,FRNGFCFH1,1,2040,0.0102
REGION1,FRNGFCFH1,1,2041,0.009996
REGION1,FRNGFCFH1,1,2042,0.009792
REGION1,FRNGFCFH1,1,2043,0.009588
REGION1,FRNGFCFH1,1,2044,0.009384
REGION1,FRNGFCFH1,1,2045,0.00918
REGION1,FRNGFCFH1,1,2046,0.008976
REGION1,FRNGFCFH1,1,2047,0.008772
REGION1,FRNGFCFH1,1,2048,0.008568
REGION1,FRNGFCFH1,1,2049,0.008364
REGION1,FRNGFCFH1,1,2050,0.00816
REGION1,FRNGFCFH1,1,2051,0.00796
REGION1,FRNGFCFH1,1,2052,0.00776
REGION1,FRNGFCFH1,1,2053,0.00756
REGION1,FRNGFCFH1,1,2054,0.00736
REGION1,FRNGFCFH1,1,2055,0.00716
REGION1,FRNGFCFH1,1,2056,0.00696
REGION1,FRNGFCFH1,1,2057,0.00676
REGION1,FRNGFCFH1,1,2058,0.00656
REGION1,FRNGFCFH1,1,2059,0.00636
REGION1,FRNGFCFH1,1,2060,0.00616
REGION1,FRNGGCPH2,1,2015,0.01326
REGION1,FRNGGCPH2,1,2016,0.01326
REGION1,FRNGGCPH2,1,2017,0.01326
REGION1,FRNGGCPH2,1,2018,0.01326
REGION1,FRNGGCPH2,1,2019,0.01326
REGION1,FRNGGCPH2,1,2020,0.01326
REGION1,FRNGGCPH2,1,2021,0.01326
REGION1,FRNGGCPH2,1,2022,0.01326
REGION1,FRNGGCPH2,1,2023,0.01326
REGION1,FRNGGCPH2,1,2024,0.01326
REGION1,FRNGGCPH2,1,2025,0.01326
REGION1,FRNGGCPH2,1,2026,0.01326
REGION1,FRNGGCPH2,1,2027,0.01326
REGION1,FRNGGCPH2,1,2028,0.01326
REGION1,FRNGGCPH2,1,2029,0.01326
REGION1,FRNGGCPH2,1,2030,0.01326
REGION1,FRNGGCPH2,1,2031,0.01326
REGION1,FRNGGCPH2,1,2032,0.01326
REGION1,FRNGGCPH2,1,2033,0.01326
REGION1,FRNGGCPH2,1,2034,0.01326
REGION1,FRNGGCPH2,1,2035,0.01326
REGION1,FRNGGCPH2,1,2036,0.01326
REGION1,FRNGGCPH2,1,2037,0.01326
REGION1,FRNGGCPH2,1,2038,0.01326
REGION1,FRNGGCPH2,1,2039,0.01326
REGION1,FRNGGCPH2,1,2040,0.01326
REGION1,FRNGGCPH2,1,2041,0.01326
REGION1,FRNGGCPH2,1,2042,0.01326
REGION1,FRNGGCPH2,1,2043,0.01326
REGION1,FRNGGCPH2,1,2044,0.01326
REGION1,FRNGGCPH2,1,2045,0.01326
REGION1,FRNGGCPH2,1,2046,0.01326
REGION1,FRNGGCPH2,1,2047,0.01326
REGION1,FRNGGCPH2,1,2048,0.01326
REGION1,FRNGGCPH2,1,2049,0.01326
REGION1,FRNGGCPH2,1,2050,0.01326
REGION1,FRNGGCPH2,1,2051,0.01326
REGION1,FRNGGCPH2,1,2052,0.01326
REGION1,FRNGGCPH2,1,2053,0.01326
REGION1,FRNGGCPH2,1,2054,0.01326
REGION1,FRNGGCPH2,1,2055,0.01326
REGION1,FRNGGCPH2,1,2056,0.01326
REGION1,FRNGGCPH2,1,2057,0.01326
REGION1,FRNGGCPH2,1,2058,0.01326
REGION1,FRNGGCPH2,1,2059,0.01326
REGION1,FRNGGCPH2,1,2060,0.01326
REGION1,FRNGGCPN2,1,2015,0.01122
REGION1,FRNGGCPN2,1,2016,0.01122
REGION1,FRNGGCPN2,1,2017,0.01122
REGION1,FRNGGCPN2,1,2018,0.01122
REGION1,FRNGGCPN2,1,2019,0.01122
REGION1,FRNGGCPN2,1,2020,0.01122
REGION1,FRNGGCPN2,1,2021,0.01122
REGION1,FRNGGCPN2,1,2022,0.01122
REGION1,FRNGGCPN2,1,2023,0.01122
REGION1,FRNGGCPN2,1,2024,0.01122
REGION1,FRNGGCPN2,1,2025,0.01122
REGION1,FRNGGCPN2,1,2026,0.01122
REGION1,FRNGGCPN2,1,2027,0.01122
REGION1,FRNGGCPN2,1,2028,0.01122
REGION1,FRNGGCPN2,1,2029,0.01122
REGION1,FRNGGCPN2,1,2030,0.01122
REGION1,FRNGGCPN2,1,2031,0.01122
REGION1,FRNGGCPN2,1,2032,0.01122
REGION1,FRNGGCPN2,1,2033,0.01122
REGION1,FRNGGCPN2,1,2034,0.01122
REGION1,FRNGGCPN2,1,2035,0.01122
REGION1,FRNGGCPN2,1,2036,0.01122
REGION1,FRNGGCPN2,1,2037,0.01122
REGION1,FRNGGCPN2,1,2038,0.01122
REGION1,FRNGGCPN2,1,2039,0.01122
REGION1,FRNGGCPN2,1,2040,0.01122
REGION1,FRNGGCPN2,1,2041,0.01122
REGION1,FRNGGCPN2,1,2042,0.01122
REGION1,FRNGGCPN2,1,2043,0.01122
REGION1,FRNGGCPN2,1,2044,0.01122
REGION1,FRNGGCPN2,1,2045,0.01122
REGION1,FRNGGCPN2,1,2046,0.01122
REGION1,FRNGGCPN2,1,2047,0.01122
REGION1,FRNGGCPN2,1,2048,0.01122
REGION1,FRNGGCPN2,1,2049,0.01122
REGION1,FRNGGCPN2,1,2050,0.01122
REGION1,FRNGGCPN2,1,2051,0.01122
REGION1,FRNGGCPN2,1,2052,0.01122
REGION1,FRNGGCPN2,1,2053,0.01122
REGION1,FRNGGCPN2,1,2054,0.01122
REGION1,FRNGGCPN2,1,2055,0.01122
REGION1,FRNGGCPN2,1,2056,0.01122
REGION1,FRNGGCPN2,1,2057,0.01122
REGION1,FRNGGCPN2,1,2058,0.01122
REGION1,FRNGGCPN2,1,2059,0.01122
REGION1,FRNGGCPN2,1,2060,0.01122
REGION1,FRNGHPFH1,1,2015,0.015322598
REGION1,FRNGHPFH1,1,2016,0.015322598
REGION1,FRNGHPFH1,1,2017,0.015322598
REGION1,FRNGHPFH1,1,2018,0.015322598
REGION1,FRNGHPFH1,1,2019,0.015322598
REGION1,FRNGHPFH1,1,2020,0.015322598
REGION1,FRNGHPFH1,1,2021,0.015322598
REGION1,FRNGHPFH1,1,2022,0.015322598
REGION1,FRNGHPFH1,1,2023,0.015322598
REGION1,FRNGHPFH1,1,2024,0.015322598
REGION1,FRNGHPFH1,1,2025,0.015322598
REGION1,FRNGHPFH1,1,2026,0.015322598
REGION1,FRNGHPFH1,1,2027,0.015322598
REGION1,FRNGHPFH1,1,2028,0.015322598
REGION1,FRNGHPFH1,1,2029,0.015322598
REGION1,FRNGHPFH1,1,2030,0.015322598
REGION1,FRNGHPFH1,1,2031,0.015322598
REGION1,FRNGHPFH1,1,2032,0.015322598
REGION1,FRNGHPFH1,1,2033,0.015322598
REGION1,FRNGHPFH1,1,2034,0.015322598
REGION1,FRNGHPFH1,1,2035,0.015322598
REGION1,FRNGHPFH1,1,2036,0.015322598
REGION1,FRNGHPFH1,1,2037,0.015322598
REGION1,FRNGHPFH1,1,2038,0.015322598
REGION1,FRNGHPFH1,1,2039,0.015322598
REGION1,FRNGHPFH1,1,2040,0.015322598
REGION1,FRNGHPFH1,1,2041,0.015322598
REGION1,FRNGHPFH1,1,2042,0.015322598
REGION1,FRNGHPFH1,1,2043,0.015322598
REGION1,FRNGHPFH1,1,2044,0.015322598
REGION1,FRNGHPFH1,1,2045,0.015322598
REGION1,FRNGHPFH1,1,2046,0.015322598
REGION1,FRNGHPFH1,1,2047,0.015322598
REGION1,FRNGHPFH1,1,2048,0.015322598
REGION1,FRNGHPFH1,1,2049,0.015322598
REGION1,FRNGHPFH1,1,2050,0.015322598
REGION1,FRNGHPFH1,1,2051,0.015322598
REGION1,FRNGHPFH1,1,2052,0.015322598
REGION1,FRNGHPFH1,1,2053,0.015322598
REGION1,FRNGHPFH1,1,2054,0.015322598
REGION1,FRNGHPFH1,1,2055,0.015322598
REGION1,FRNGHPFH1,1,2056,0.015322598
REGION1,FRNGHPFH1,1,2057,0.015322598
REGION1,FRNGHPFH1,1,2058,0.015322598
REGION1,FRNGHPFH1,1,2059,0.015322598
REGION1,FRNGHPFH1,1,2060,0.015322598
REGION1,FRNGHPPH2,1,2015,0.015322598
REGION1,FRNGHPPH2,1,2016,0.015322598
REGION1,FRNGHPPH2,1,2017,0.015322598
REGION1,FRNGHPPH2,1,2018,0.015322598
REGION1,FRNGHPPH2,1,2019,0.015322598
REGION1,FRNGHPPH2,1,2020,0.015322598
REGION1,FRNGHPPH2,1,2021,0.015322598
REGION1,FRNGHPPH2,1,2022,0.015322598
REGION1,FRNGHPPH2,1,2023,0.015322598
REGION1,FRNGHPPH2,1,2024,0.015322598
REGION1,FRNGHPPH2,1,2025,0.015322598
REGION1,FRNGHPPH2,1,2026,0.015322598
REGION1,FRNGHPPH2,1,2027,0.015322598
REGION1,FRNGHPPH2,1,2028,0.015322598
REGION1,FRNGHPPH2,1,2029,0.015322598
REGION1,FRNGHPPH2,1,2030,0.015322598
REGION1,FRNGHPPH2,1,2031,0.015322598
REGION1,FRNGHPPH2,1,2032,0.015322598
REGION1,FRNGHPPH2,1,2033,0.015322598
REGION1,FRNGHPPH2,1,2034,0.015322598
REGION1,FRNGHPPH2,1,2035,0.015322598
REGION1,FRNGHPPH2,1,2036,0.015322598
REGION1,FRNGHPPH2,1,2037,0.015322598
REGION1,FRNGHPPH2,1,2038,0.015322598
REGION1,FRNGHPPH2,1,2039,0.015322598
REGION1,FRNGHPPH2,1,2040,0.015322598
REGION1,FRNGHPPH2,1,2041,0.015322598
REGION1,FRNGHPPH2,1,2042,0.015322598
REGION1,FRNGHPPH2,1,2043,0.015322598
REGION1,FRNGHPPH2,1,2044,0.015322598
REGION1,FRNGHPPH2,1,2045,0.015322598
REGION1,FRNGHPPH2,1,2046,0.015322598
REGION1,FRNGHPPH2,1,2047,0.015322598
REGION1,FRNGHPPH2,1,2048,0.015322598
REGION1,FRNGHPPH2,1,2049,0.015322598
REGION1,FRNGHPPH2,1,2050,0.015322598
REGION1,FRNGHPPH2,1,2051,0.015322598
REGION1,FRNGHPPH2,1,2052,0.015322598
REGION1,FRNGHPPH2,1,2053,0.015322598
REGION1,FRNGHPPH2,1,2054,0.015322598
REGION1,FRNGHPPH2,1,2055,0.015322598
REGION1,FRNGHPPH2,1,2056,0.015322598
REGION1,FRNGHPPH2,1,2057,0.015322598
REGION1,FRNGHPPH2,1,2058,0.015322598
REGION1,FRNGHPPH2,1,2059,0.015322598
REGION1,FRNGHPPH2,1,2060,0.015322598
REGION1,FRNUG2PH3,1,2015,0.013392852
REGION1,FRNUG2PH3,1,2016,0.013392852
REGION1,FRNUG2PH3,1,2017,0.013392852
REGION1,FRNUG2PH3,1,2018,0.013392852
REGION1,FRNUG2PH3,1,2019,0.013392852
REGION1,FRNUG2PH3,1,2020,0.013392852
REGION1,FRNUG2PH3,1,2021,0.013392852
REGION1,FRNUG2PH3,1,2022,0.013392852
REGION1,FRNUG2PH3,1,2023,0.013392852
REGION1,FRNUG2PH3,1,2024,0.013392852
REGION1,FRNUG2PH3,1,2025,0.013392852
REGION1,FRNUG2PH3,1,2026,0.013392852
REGION1,FRNUG2PH3,1,2027,0.013392852
REGION1,FRNUG2PH3,1,2028,0.013392852
REGION1,FRNUG2PH3,1,2029,0.013392852
REGION1,FRNUG2PH3,1,2030,0.013392852
REGION1,FRNUG2PH3,1,2031,0.013392852
REGION1,FRNUG2PH3,1,2032,0.013392852
REGION1,FRNUG2PH3,1,2033,0.013392852
REGION1,FRNUG2PH3,1,2034,0.013392852
REGION1,FRNUG2PH3,1,2035,0.013392852
REGION1,FRNUG2PH3,1,2036,0.013392852
REGION1,FRNUG2PH3,1,2037,0.013392852
REGION1,FRNUG2PH3,1,2038,0.013392852
REGION1,FRNUG2PH3,1,2039,0.013392852
REGION1,FRNUG2PH3,1,2040,0.013392852
REGION1,FRNUG2PH3,1,2041,0.013392852
REGION1,FRNUG2PH3,1,2042,0.013392852
REGION1,FRNUG2PH3,1,2043,0.013392852
REGION1,FRNUG2PH3,1,2044,0.013392852
REGION1,FRNUG2PH3,1,2045,0.013392852
REGION1,FRNUG2PH3,1,2046,0.013392852
REGION1,FRNUG2PH3,1,2047,0.013392852
REGION1,FRNUG2PH3,1,2048,0.013392852
REGION1,FRNUG2PH3,1,2049,0.013392852
REGION1,FRNUG2PH3,1,2050,0.013392852
REGION1,FRNUG2PH3,1,2051,0.013392852
REGION1,FRNUG2PH3,1,2052,0.013392852
REGION1,FRNUG2PH3,1,2053,0.013392852
REGION1,FRNUG2PH3,1,2054,0.013392852
REGION1,FRNUG2PH3,1,2055,0.013392852
REGION1,FRNUG2PH3,1,2056,0.013392852
REGION1,FRNUG2PH3,1,2057,0.013392852
REGION1,FRNUG2PH3,1,2058,0.013392852
REGION1,FRNUG2PH3,1,2059,0.013392852
REGION1,FRNUG2PH3,1,2060,0.013392852
REGION1,FROI00I00,1,2015,8.848033205
REGION1,FROI00I00,1,2016,9.428685384
REGION1,FROI00I00,1,2017,10.00933756
REGION1,FROI00I00,1,2018,10.58998974
REGION1,FROI00I00,1,2019,11.17064192
REGION1,FROI00I00,1,2020,11.7512941
REGION1,FROI00I00,1,2021,12.23517092
REGION1,FROI00I00,1,2022,12.71904773
REGION1,FROI00I00,1,2023,13.20292455
REGION1,FROI00I00,1,2024,13.68680136
REGION1,FROI00I00,1,2025,14.17067818
REGION1,FROI00I00,1,2026,14.654555
REGION1,FROI00I00,1,2027,15.13843181
REGION1,FROI00I00,1,2028,15.62230863
REGION1,FROI00I00,1,2029,16.10618544
REGION1,FROI00I00,1,2030,16.59006226
REGION1,FROI00I00,1,2031,16.59006226
REGION1,FROI00I00,1,2032,16.59006226
REGION1,FROI00I00,1,2033,16.59006226
REGION1,FROI00I00,1,2034,16.59006226
REGION1,FROI00I00,1,2035,16.59006226
REGION1,FROI00I00,1,2036,16.59006226
REGION1,FROI00I00,1,2037,16.59006226
REGION1,FROI00I00,1,2038,16.59006226
REGION1,FROI00I00,1,2039,16.59006226
REGION1,FROI00I00,1,2040,16.59006226
REGION1,FROI00I00,1,2041,16.59006226
REGION1,FROI00I00,1,2042,16.59006226
REGION1,FROI00I00,1,2043,16.59006226
REGION1,FROI00I00,1,2044,16.59006226
REGION1,FROI00I00,1,2045,16.59006226
REGION1,FROI00I00,1,2046,16.59006226
REGION1,FROI00I00,1,2047,16.59006226
REGION1,FROI00I00,1,2048,16.59006226
REGION1,FROI00I00,1,2049,16.59006226
REGION1,FROI00I00,1,2050,16.59006226
REGION1,FROI00I00,1,2051,16.59006226
REGION1,FROI00I00,1,2052,16.59006226
REGION1,FROI00I00,1,2053,16.59006226
REGION1,FROI00I00,1,2054,16.59006226
REGION1,FROI00I00,1,2055,16.59006226
REGION1,FROI00I00,1,2056,16.59006226
REGION1,FROI00I00,1,2057,16.59006226
REGION1,FROI00I00,1,2058,16.59006226
REGION1,FROI00I00,1,2059,16.59006226
REGION1,FROI00I00,1,2060,16.59006226
REGION1,FROI00X00,1,2015,7.963229885
REGION1,FROI00X00,1,2016,8.485816846
REGION1,FROI00X00,1,2017,9.008403807
REGION1,FROI00X00,1,2018,9.530990768
REGION1,FROI00X00,1,2019,10.05357773
REGION1,FROI00X00,1,2020,10.57616469
REGION1,FROI00X00,1,2021,11.01165382
REGION1,FROI00X00,1,2022,11.44714296
REGION1,FROI00X00,1,2023,11.88263209
REGION1,FROI00X00,1,2024,12.31812123
REGION1,FROI00X00,1,2025,12.75361036
REGION1,FROI00X00,1,2026,13.1890995
REGION1,FROI00X00,1,2027,13.62458863
REGION1,FROI00X00,1,2028,14.06007777
REGION1,FROI00X00,1,2029,14.4955669
REGION1,FROI00X00,1,2030,14.93105603
REGION1,FROI00X00,1,2031,14.93105603
REGION1,FROI00X00,1,2032,14.93105603
REGION1,FROI00X00,1,2033,14.93105603
REGION1,FROI00X00,1,2034,14.93105603
REGION1,FROI00X00,1,2035,14.93105603
REGION1,FROI00X00,1,2036,14.93105603
REGION1,FROI00X00,1,2037,14.93105603
REGION1,FROI00X00,1,2038,14.93105603
REGION1,FROI00X00,1,2039,14.93105603
REGION1,FROI00X00,1,2040,14.93105603
REGION1,FROI00X00,1,2041,14.93105603
REGION1,FROI00X00,1,2042,14.93105603
REGION1,FROI00X00,1,2043,14.93105603
REGION1,FROI00X00,1,2044,14.93105603
REGION1,FROI00X00,1,2045,14.93105603
REGION1,FROI00X00,1,2046,14.93105603
REGION1,FROI00X00,1,2047,14.93105603
REGION1,FROI00X00,1,2048,14.93105603
REGION1,FROI00X00,1,2049,14.93105603
REGION1,FROI00X00,1,2050,14.93105603
REGION1,FROI00X00,1,2051,14.93105603
REGION1,FROI00X00,1,2052,14.93105603
REGION1,FROI00X00,1,2053,14.93105603
REGION1,FROI00X00,1,2054,14.93105603
REGION1,FROI00X00,1,2055,14.93105603
REGION1,FROI00X00,1,2056,14.93105603
REGION1,FROI00X00,1,2057,14.93105603
REGION1,FROI00X00,1,2058,14.93105603
REGION1,FROI00X00,1,2059,14.93105603
REGION1,FROI00X00,1,2060,14.93105603
REGION1,FRUR00I00,1,2015,1.301920122
REGION1,FRUR00I00,1,2016,1.301920122
REGION1,FRUR00I00,1,2017,1.301920122
REGION1,FRUR00I00,1,2018,1.301920122
REGION1,FRUR00I00,1,2019,1.301920122
REGION1,FRUR00I00,1,2020,1.301920122
REGION1,FRUR00I00,1,2021,1.301920122
REGION1,FRUR00I00,1,2022,1.301920122
REGION1,FRUR00I00,1,2023,1.301920122
REGION1,FRUR00I00,1,2024,1.301920122
REGION1,FRUR00I00,1,2025,1.301920122
REGION1,FRUR00I00,1,2026,1.301920122
REGION1,FRUR00I00,1,2027,1.301920122
REGION1,FRUR00I00,1,2028,1.301920122
REGION1,FRUR00I00,1,2029,1.301920122
REGION1,FRUR00I00,1,2030,1.301920122
REGION1,FRUR00I00,1,2031,1.301920122
REGION1,FRUR00I00,1,2032,1.301920122
REGION1,FRUR00I00,1,2033,1.301920122
REGION1,FRUR00I00,1,2034,1.301920122
REGION1,FRUR00I00,1,2035,1.301920122
REGION1,FRUR00I00,1,2036,1.301920122
REGION1,FRUR00I00,1,2037,1.301920122
REGION1,FRUR00I00,1,2038,1.301920122
REGION1,FRUR00I00,1,2039,1.301920122
REGION1,FRUR00I00,1,2040,1.301920122
REGION1,FRUR00I00,1,2041,1.301920122
REGION1,FRUR00I00,1,2042,1.301920122
REGION1,FRUR00I00,1,2043,1.301920122
REGION1,FRUR00I00,1,2044,1.301920122
REGION1,FRUR00I00,1,2045,1.301920122
REGION1,FRUR00I00,1,2046,1.301920122
REGION1,FRUR00I00,1,2047,1.301920122
REGION1,FRUR00I00,1,2048,1.301920122
REGION1,FRUR00I00,1,2049,1.301920122
REGION1,FRUR00I00,1,2050,1.301920122
REGION1,FRUR00I00,1,2051,1.301920122
REGION1,FRUR00I00,1,2052,1.301920122
REGION1,FRUR00I00,1,2053,1.301920122
REGION1,FRUR00I00,1,2054,1.301920122
REGION1,FRUR00I00,1,2055,1.301920122
REGION1,FRUR00I00,1,2056,1.301920122
REGION1,FRUR00I00,1,2057,1.301920122
REGION1,FRUR00I00,1,2058,1.301920122
REGION1,FRUR00I00,1,2059,1.301920122
REGION1,FRUR00I00,1,2060,1.301920122
REGION1,FRWSCHPH2,1,2015,0.007038
REGION1,FRWSCHPH2,1,2016,0.007038
REGION1,FRWSCHPH2,1,2017,0.007038
REGION1,FRWSCHPH2,1,2018,0.007038
REGION1,FRWSCHPH2,1,2019,0.007038
REGION1,FRWSCHPH2,1,2020,0.007038
REGION1,FRWSCHPH2,1,2021,0.007038
REGION1,FRWSCHPH2,1,2022,0.007038
REGION1,FRWSCHPH2,1,2023,0.007038
REGION1,FRWSCHPH2,1,2024,0.007038
REGION1,FRWSCHPH2,1,2025,0.007038
REGION1,FRWSCHPH2,1,2026,0.007038
REGION1,FRWSCHPH2,1,2027,0.007038
REGION1,FRWSCHPH2,1,2028,0.007038
REGION1,FRWSCHPH2,1,2029,0.007038
REGION1,FRWSCHPH2,1,2030,0.007038
REGION1,FRWSCHPH2,1,2031,0.007038
REGION1,FRWSCHPH2,1,2032,0.007038
REGION1,FRWSCHPH2,1,2033,0.007038
REGION1,FRWSCHPH2,1,2034,0.007038
REGION1,FRWSCHPH2,1,2035,0.007038
REGION1,FRWSCHPH2,1,2036,0.007038
REGION1,FRWSCHPH2,1,2037,0.007038
REGION1,FRWSCHPH2,1,2038,0.007038
REGION1,FRWSCHPH2,1,2039,0.007038
REGION1,FRWSCHPH2,1,2040,0.007038
REGION1,FRWSCHPH2,1,2041,0.007038
REGION1,FRWSCHPH2,1,2042,0.007038
REGION1,FRWSCHPH2,1,2043,0.007038
REGION1,FRWSCHPH2,1,2044,0.007038
REGION1,FRWSCHPH2,1,2045,0.007038
REGION1,FRWSCHPH2,1,2046,0.007038
REGION1,FRWSCHPH2,1,2047,0.007038
REGION1,FRWSCHPH2,1,2048,0.007038
REGION1,FRWSCHPH2,1,2049,0.007038
REGION1,FRWSCHPH2,1,2050,0.007038
REGION1,FRWSCHPH2,1,2051,0.007038
REGION1,FRWSCHPH2,1,2052,0.007038
REGION1,FRWSCHPH2,1,2053,0.007038
REGION1,FRWSCHPH2,1,2054,0.007038
REGION1,FRWSCHPH2,1,2055,0.007038
REGION1,FRWSCHPH2,1,2056,0.007038
REGION1,FRWSCHPH2,1,2057,0.007038
REGION1,FRWSCHPH2,1,2058,0.007038
REGION1,FRWSCHPH2,1,2059,0.007038
REGION1,FRWSCHPH2,1,2060,0.007038
REGION1,FRWSSTPH1,1,2015,0.00357
REGION1,FRWSSTPH1,1,2016,0.00357
REGION1,FRWSSTPH1,1,2017,0.00357
REGION1,FRWSSTPH1,1,2018,0.00357
REGION1,FRWSSTPH1,1,2019,0.00357
REGION1,FRWSSTPH1,1,2020,0.00357
REGION1,FRWSSTPH1,1,2021,0.00357
REGION1,FRWSSTPH1,1,2022,0.00357
REGION1,FRWSSTPH1,1,2023,0.00357
REGION1,FRWSSTPH1,1,2024,0.00357
REGION1,FRWSSTPH1,1,2025,0.00357
REGION1,FRWSSTPH1,1,2026,0.00357
REGION1,FRWSSTPH1,1,2027,0.00357
REGION1,FRWSSTPH1,1,2028,0.00357
REGION1,FRWSSTPH1,1,2029,0.00357
REGION1,FRWSSTPH1,1,2030,0.00357
REGION1,FRWSSTPH1,1,2031,0.00357
REGION1,FRWSSTPH1,1,2032,0.00357
REGION1,FRWSSTPH1,1,2033,0.00357
REGION1,FRWSSTPH1,1,2034,0.00357
REGION1,FRWSSTPH1,1,2035,0.00357
REGION1,FRWSSTPH1,1,2036,0.00357
REGION1,FRWSSTPH1,1,2037,0.00357
REGION1,FRWSSTPH1,1,2038,0.00357
REGION1,FRWSSTPH1,1,2039,0.00357
REGION1,FRWSSTPH1,1,2040,0.00357
REGION1,FRWSSTPH1,1,2041,0.00357
REGION1,FRWSSTPH1,1,2042,0.00357
REGION1,FRWSSTPH1,1,2043,0.00357
REGION1,FRWSSTPH1,1,2044,0.00357
REGION1,FRWSSTPH1,1,2045,0.00357
REGION1,FRWSSTPH1,1,2046,0.00357
REGION1,FRWSSTPH1,1,2047,0.00357
REGION1,FRWSSTPH1,1,2048,0.00357
REGION1,FRWSSTPH1,1,2049,0.00357
REGION1,FRWSSTPH1,1,2050,0.00357
REGION1,FRWSSTPH1,1,2051,0.00357
REGION1,FRWSSTPH1,1,2052,0.00357
REGION1,FRWSSTPH1,1,2053,0.00357
REGION1,FRWSSTPH1,1,2054,0.00357
REGION1,FRWSSTPH1,1,2055,0.00357
REGION1,FRWSSTPH1,1,2056,0.00357
REGION1,FRWSSTPH1,1,2057,0.00357
REGION1,FRWSSTPH1,1,2058,0.00357
REGION1,FRWSSTPH1,1,2059,0.00357
REGION1,FRWSSTPH1,1,2060,0.00357
REGION1,GRBF00I00,1,2015,27.51234251
